"FA","TR"
0.321197539567947,460.478057861328
0.338261246681213,464.5908203125
0.331318885087967,485.731262207031
0.30763453245163,451.470397949219
0.318830996751785,477.61767578125
0.351232469081879,458.367370605469
0.350352883338928,424.870971679688
0.380000948905945,487.869750976562
0.384476393461227,448.024047851562
0.386284619569778,427.739074707031
0.412532657384872,505.401977539062
0.32492333650589,506.201629638672
0.350303113460541,471.520050048828
0.399589776992798,450.192016601562
0.336558878421783,515.054443359375
0.319523751735687,500.559326171875
0.358010798692703,499.1279296875
0.326983600854874,482.470153808594
0.37765496969223,503.528503417969
0.377917796373367,513.921630859375
0.354518085718155,482.375
0.339060425758362,462.150085449219
0.452622652053833,463.230102539062
0.334571599960327,487.871215820312
0.340983122587204,496.871765136719
0.341004490852356,534.23583984375
0.317161023616791,573.972229003906
0.319368779659271,588.910034179688
0.343176513910294,559.497924804688
0.349675863981247,514.703491210938
0.343616485595703,482.30810546875
0.408113777637482,478.199890136719
0.34040492773056,543.0078125
0.294440239667892,566.830261230469
0.286519855260849,570.2373046875
0.315689116716385,558.49169921875
0.371430426836014,512.7890625
0.40762659907341,515.807861328125
0.281805515289307,555.495178222656
0.354517221450806,544.671630859375
0.424050450325012,529.029541015625
0.340950727462769,568.401000976562
0.332277178764343,549.756286621094
0.377810180187225,569.19873046875
0.408853709697723,584.28271484375
0.379184424877167,588.552734375
0.355071991682053,586.126953125
0.395288527011871,567.081481933594
0.400701135396957,563.776916503906
0.362395733594894,549.853881835938
0.320239812135696,536.13427734375
0.282722234725952,553.622131347656
0.347168833017349,558.445068359375
0.385064631700516,579.943298339844
0.375239759683609,607.060546875
0.344630241394043,612.526977539062
0.348462074995041,607.877563476562
0.35995689034462,595.67431640625
0.391322791576385,584.679260253906
0.391419559717178,551.621276855469
0.317683428525925,564.945068359375
0.398008823394775,576.347534179688
0.382617950439453,588.888549804688
0.33414027094841,607.997314453125
0.331994920969009,615.3291015625
0.330714166164398,610.605712890625
0.332627028226852,596.042236328125
0.366390615701675,583.571716308594
0.420324593782425,570.16162109375
0.36758017539978,581.410827636719
0.377033680677414,618.94140625
0.419057458639145,579.920837402344
0.353600919246674,585.56884765625
0.324930191040039,579.902709960938
0.412332355976105,583.149353027344
0.430037617683411,600.823974609375
0.391614109277725,645.645446777344
0.419857501983643,594.571044921875
0.40469965338707,581.304748535156
0.338098108768463,587.974060058594
0.306172490119934,588.65185546875
0.38999354839325,587.794067382812
0.445576727390289,587.854248046875
0.385141730308533,581.576049804688
0.370010703802109,592.647705078125
0.423930495977402,585.831604003906
0.469765722751617,596.320068359375
0.402631491422653,577.027465820312
0.334408223628998,610.39306640625
0.371004462242126,654.202819824219
0.379927188158035,637.444946289062
0.354024678468704,637.129638671875
0.374635696411133,646.343139648438
0.319235861301422,582.566650390625
0.40513414144516,575.040466308594
0.435707747936249,588.000671386719
0.406731098890305,583.658813476562
0.39851975440979,573.584411621094
0.448983788490295,581.197448730469
0.441811829805374,566.239440917969
0.356970876455307,567.575988769531
0.362036615610123,587.762878417969
0.436597883701324,589.981262207031
0.448529779911041,607.562133789062
0.393958538770676,623.044982910156
0.338521242141724,622.692687988281
0.324980795383453,607.009338378906
0.386389493942261,611.679748535156
0.440637648105621,605.134521484375
0.482761740684509,585.857238769531
0.405007600784302,579.507507324219
0.426962107419968,603.090454101562
