"FA","TR"
0.190070584416389,804.615844726562
0.203909441828728,795.657836914062
0.251929700374603,789.922912597656
0.274444103240967,793.677551269531
0.235116332769394,791.453247070312
0.203996792435646,707.077270507812
0.197172775864601,765.82080078125
0.221369221806526,764.238037109375
0.244302079081535,772.546508789062
0.240849658846855,780.588684082031
0.163254126906395,609.774780273438
0.188512608408928,634.950256347656
0.210268259048462,658.538391113281
0.251133322715759,689.712585449219
0.263355225324631,716.189514160156
0.103334940969944,546.357666015625
0.164112031459808,549.016235351562
0.208332151174545,565.505737304688
0.186300486326218,779.609008789062
0.23202845454216,802.687194824219
0.283511459827423,811.183837890625
0.306418836116791,822.289916992188
0.269897997379303,824.71875
0.20742204785347,805.207153320312
0.243700295686722,829.016479492188
0.203306496143341,759.204895019531
0.181856468319893,800.214782714844
0.199796929955482,781.250183105469
0.244904056191444,796.917175292969
0.281773775815964,796.007202148438
0.254000633955002,802.245788574219
0.212333470582962,806.246215820312
0.263892948627472,806.143920898438
0.18870247900486,648.589111328125
0.191654458642006,708.1484375
0.182757422327995,769.122680664062
0.202934667468071,769.450622558594
0.234086319804192,772.153930664062
0.237014174461365,765.844482421875
0.239903807640076,795.184692382812
0.267272353172302,750.164184570312
0.0949831306934357,593.47314453125
0.164453983306885,626.147216796875
0.174423545598984,688.747741699219
0.200052484869957,692.671936035156
0.232995450496674,721.181640625
0.254812985658646,750.449340820312
0.260460466146469,755.871887207031
0.0637843981385231,567.286987304688
0.122726932168007,556.06689453125
0.172419905662537,577.077453613281
0.203237250447273,622.322814941406
0.246703565120697,607.394104003906
0.0882209986448288,531.875183105469
0.0762753263115883,518.770202636719
0.0944652408361435,562.470031738281
0.238579839468002,748.448181152344
0.21929207444191,775.286560058594
0.18231064081192,785.43408203125
0.169115081429482,797.141784667969
0.246639892458916,755.323913574219
0.214759886264801,770.80517578125
0.185781583189964,792.366821289062
0.171992734074593,803.094848632812
0.244869232177734,722.72412109375
0.211025163531303,775.477294921875
0.183370590209961,793.527526855469
0.183618485927582,809.579711914062
0.312461972236633,763.63427734375
0.272698134183884,803.856567382812
0.216302484273911,814.194580078125
0.176951229572296,807.34228515625
0.175948441028595,794.685791015625
0.21858049929142,813.217407226562
0.262733399868011,799.775634765625
0.30075791478157,802.698364257812
0.278192490339279,814.204650878906
0.221395999193192,808.847045898438
0.182803422212601,804.2666015625
0.273862332105637,825.065063476562
0.199013397097588,705.9892578125
0.174370616674423,735.6650390625
0.194788157939911,754.230041503906
0.232378199696541,812.181030273438
0.272142201662064,805.471069335938
0.264684200286865,816.733032226562
0.221503436565399,805.459716796875
0.20413239300251,813.305786132812
0.288414657115936,798.088623046875
0.198387235403061,671.656188964844
0.192900419235229,728.932556152344
0.172900557518005,778.586608886719
0.194254145026207,768.43701171875
0.224645957350731,775.312561035156
0.239360988140106,766.517517089844
0.22054448723793,770.408142089844
0.239848732948303,788.657043457031
0.261717975139618,750.873413085938
0.120426215231419,565.928161621094
0.184241101145744,656.746154785156
0.185332924127579,709.658020019531
0.194683864712715,719.625671386719
0.212701320648193,739.742309570312
0.229093804955482,757.512268066406
0.241981208324432,778.370056152344
0.246584713459015,758.040893554688
0.0786071717739105,626.271545410156
0.119069717824459,612.897766113281
0.168804705142975,617.890686035156
0.208953827619553,644.133972167969
0.242070928215981,684.033447265625
0.236061692237854,674.450500488281
0.0723322257399559,486.710021972656
0.0960741862654686,537.983032226562
0.125788524746895,552.918579101562
0.152461171150208,514.60546875
0.240695431828499,738.989135742188
0.214330732822418,789.610229492188
0.150901392102242,803.387268066406
0.124349229037762,803.080749511719
0.184419468045235,638.699768066406
0.246449545025826,720.859069824219
0.21688075363636,782.529357910156
0.161831378936768,797.4365234375
0.14321605861187,806.315124511719
0.167269870638847,776.463989257812
0.170346975326538,625.112915039062
0.24716255068779,731.258850097656
0.218086153268814,784.5703125
0.175472944974899,795.04638671875
0.165674179792404,802.473510742188
0.174249351024628,766.116455078125
0.126431658864021,580.253479003906
0.21438156068325,676.813598632812
0.209917068481445,770.079284667969
0.181487515568733,782.37841796875
0.185473561286926,799.857177734375
0.182090848684311,775.074462890625
0.180743142962456,622.567016601562
0.218429028987885,753.47314453125
0.186352744698524,778.231994628906
0.194380849599838,795.3037109375
0.19328148663044,796.351806640625
0.218267068266869,799.318603515625
0.248283341526985,768.032958984375
0.29738575220108,747.507446289062
0.2774738073349,764.583312988281
0.223997324705124,796.995422363281
0.176528289914131,805.793579101562
0.188848733901978,778.569885253906
0.184775248169899,746.475830078125
0.221138328313828,770.740173339844
0.247445985674858,798.809448242188
0.285415828227997,788.347412109375
0.278848886489868,780.405517578125
0.239315435290337,803.551940917969
0.183234959840775,793.444396972656
0.192714437842369,800.169799804688
0.214191511273384,734.177856445312
0.171760439872742,733.662719726562
0.193383648991585,744.676879882812
0.221417754888535,813.453674316406
0.256511032581329,814.416381835938
0.265760451555252,816.7177734375
0.239378869533539,818.502380371094
0.186814486980438,805.15087890625
0.209342762827873,803.51025390625
0.20936918258667,683.329833984375
0.191209435462952,790.503845214844
0.167109832167625,784.387145996094
0.184409722685814,777.747192382812
0.215379774570465,781.116821289062
0.241179808974266,791.091796875
0.224514529109001,775.834045410156
0.194402575492859,777.725524902344
0.244661211967468,784.288330078125
0.132191389799118,618.395141601562
0.176595911383629,661.939575195312
0.187281921505928,732.527648925781
0.176505044102669,742.383361816406
0.191843926906586,756.012756347656
0.211883470416069,752.183227539062
0.214338466525078,762.773498535156
0.225389122962952,777.749694824219
0.097892239689827,555.525085449219
0.151850581169128,613.763427734375
0.171822264790535,644.128723144531
0.205672442913055,682.617431640625
0.231150016188622,711.90380859375
0.239803314208984,719.841186523438
0.217355966567993,691.860961914062
0.0679332837462425,564.253784179688
0.0894086211919785,565.9365234375
0.139813467860222,571.525268554688
0.183922812342644,546.197937011719
0.176496163010597,544.739318847656
0.191127225756645,755.391235351562
0.136246934533119,799.951171875
0.10052040964365,818.2255859375
0.196369558572769,680.133972167969
0.187615260481834,767.529724121094
0.148570656776428,800.832153320312
0.121067777276039,810.590209960938
0.142150089144707,789.211669921875
