"x","y","z"
54,99,43
54,99,44
55,97,44
55,97,45
55,98,43
55,98,44
55,98,45
55,98,46
55,99,43
55,99,44
55,99,45
55,99,46
55,99,47
55,100,43
55,100,44
55,100,45
55,100,46
55,100,47
55,101,43
55,101,44
55,101,45
55,101,46
55,101,47
55,102,42
55,102,43
55,102,44
55,102,45
55,102,46
55,102,47
55,103,42
55,103,43
55,103,44
55,103,45
55,103,46
55,103,47
55,104,43
55,104,44
55,104,45
55,104,46
55,104,47
55,105,43
55,105,44
55,105,45
55,105,46
55,105,47
55,106,43
55,106,44
55,106,45
55,106,46
55,106,47
55,107,44
55,107,45
55,107,46
56,95,45
56,95,46
56,96,43
56,96,44
56,96,45
56,96,46
56,96,47
56,97,42
56,97,43
56,97,44
56,97,45
56,97,46
56,97,47
56,97,48
56,98,42
56,98,43
56,98,44
56,98,45
56,98,46
56,98,47
56,98,48
56,99,42
56,99,43
56,99,44
56,99,45
56,99,46
56,99,47
56,99,48
56,99,49
56,100,42
56,100,43
56,100,44
56,100,45
56,100,46
56,100,47
56,100,48
56,100,49
56,101,41
56,101,42
56,101,43
56,101,44
56,101,45
56,101,46
56,101,47
56,101,48
56,101,49
56,102,41
56,102,42
56,102,43
56,102,44
56,102,45
56,102,46
56,102,47
56,102,48
56,102,49
56,103,41
56,103,42
56,103,43
56,103,44
56,103,45
56,103,46
56,103,47
56,103,48
56,103,49
56,104,42
56,104,43
56,104,44
56,104,45
56,104,46
56,104,47
56,104,48
56,105,42
56,105,43
56,105,44
56,105,45
56,105,46
56,105,47
56,105,48
56,106,42
56,106,43
56,106,44
56,106,45
56,106,46
56,106,47
56,106,48
56,107,43
56,107,44
56,107,45
56,107,46
56,107,47
56,107,48
56,108,43
56,108,44
56,108,45
56,108,46
56,109,44
56,109,45
56,109,46
57,94,39
57,94,40
57,94,41
57,94,42
57,94,43
57,94,44
57,94,45
57,94,46
57,94,47
57,95,42
57,95,43
57,95,44
57,95,45
57,95,46
57,95,47
57,95,48
57,96,41
57,96,42
57,96,43
57,96,44
57,96,45
57,96,46
57,96,47
57,96,48
57,96,49
57,97,41
57,97,42
57,97,43
57,97,44
57,97,45
57,97,46
57,97,47
57,97,48
57,97,49
57,98,41
57,98,42
57,98,43
57,98,44
57,98,45
