"x","y","z"
44,37,36
45,37,34
45,37,35
45,37,36
45,37,37
45,37,38
46,37,34
46,37,35
46,37,36
46,37,37
46,37,38
46,38,34
46,38,35
46,38,36
46,38,37
46,38,38
46,40,34
46,41,34
46,41,35
46,42,34
46,42,35
47,37,34
47,37,35
47,37,36
47,37,37
47,37,38
47,38,34
47,38,35
47,38,36
47,38,37
47,38,38
47,38,39
47,39,34
47,39,35
47,40,34
47,40,35
47,41,34
47,41,35
47,41,36
47,42,34
47,42,35
47,42,36
47,43,35
48,31,44
48,32,44
48,37,34
48,37,35
48,37,36
48,38,34
48,38,35
48,38,36
48,38,37
48,38,38
48,38,39
48,38,40
48,39,34
48,39,35
48,39,36
48,39,37
48,39,38
48,39,39
48,40,34
48,40,35
48,40,36
48,40,37
48,40,38
48,41,34
48,41,35
48,41,36
48,41,37
48,42,34
48,42,35
48,42,36
48,43,35
48,43,36
48,44,36
49,30,45
49,31,44
49,31,45
49,32,44
49,34,43
49,34,44
49,34,45
49,35,42
49,35,43
49,35,44
49,36,41
49,36,42
49,37,34
49,37,35
49,37,36
49,37,37
49,37,38
49,37,40
49,37,41
49,38,34
49,38,35
49,38,36
49,38,37
49,38,38
49,38,39
49,38,40
49,38,41
49,39,34
49,39,35
49,39,36
49,39,37
49,39,38
49,39,39
49,39,40
49,40,34
49,40,35
49,40,36
49,40,37
49,40,38
49,40,39
49,41,34
49,41,35
49,41,36
49,41,37
49,41,38
49,42,34
49,42,35
49,42,36
49,42,37
49,42,38
49,43,34
49,43,35
49,43,36
49,43,37
49,44,34
49,44,35
49,44,36
49,44,37
49,45,34
49,45,35
49,45,36
49,46,34
49,46,35
50,31,45
50,31,46
50,31,47
50,32,44
50,32,45
50,32,46
50,32,47
50,33,43
50,33,44
50,33,45
50,34,43
50,34,44
50,34,45
50,35,38
50,35,39
50,35,42
50,35,43
50,35,44
50,36,34
50,36,35
50,36,36
50,36,37
50,36,38
50,36,39
50,36,40
50,36,41
50,36,42
50,36,43
50,37,34
50,37,35
50,37,36
50,37,37
50,37,38
50,37,39
50,37,40
50,37,41
50,37,42
50,38,34
50,38,35
50,38,36
50,38,37
50,38,38
50,38,39
50,38,40
50,38,41
50,39,34
50,39,35
50,39,36
50,39,37
50,39,38
50,39,39
50,39,40
50,40,34
50,40,35
50,40,36
50,40,37
50,40,38
50,40,39
50,40,40
50,41,34
50,41,35
50,41,36
50,41,37
50,41,38
50,41,39
50,41,40
50,42,34
50,42,35
50,42,36
50,42,37
50,42,38
50,42,39
50,43,34
50,43,35
50,43,36
50,43,37
50,43,38
50,44,34
50,44,35
50,44,36
50,44,37
50,44,38
50,45,33
50,45,34
50,45,35
50,45,36
50,45,37
50,46,33
50,46,34
50,46,35
50,46,36
50,47,32
50,47,33
50,47,34
50,47,35
51,30,47
51,31,46
51,31,47
51,31,48
51,32,44
51,32,45
51,32,46
51,33,43
51,33,44
51,33,45
51,33,46
51,34,38
51,34,42
51,34,43
51,34,44
51,34,45
51,35,35
51,35,36
51,35,37
51,35,38
51,35,39
51,35,40
51,35,41
51,35,42
51,35,43
51,35,44
51,36,34
51,36,35
51,36,36
51,36,37
51,36,38
51,36,39
51,36,40
51,36,41
51,36,42
51,36,43
51,37,34
51,37,35
51,37,36
51,37,37
51,37,38
51,37,39
51,37,40
51,37,41
51,37,42
51,38,34
51,38,35
51,38,36
51,38,37
51,38,38
51,38,39
51,38,40
51,38,41
51,39,35
51,39,36
51,39,37
51,39,38
51,39,39
51,39,40
51,39,41
51,40,35
51,40,36
51,40,37
51,40,38
51,40,39
51,40,40
51,41,35
51,41,36
51,41,37
51,41,38
51,41,39
51,41,40
51,42,35
51,42,36
51,42,37
51,42,38
51,42,39
51,42,40
51,43,34
51,43,35
51,43,36
51,43,37
51,43,38
51,43,39
51,44,34
51,44,35
51,44,36
51,44,37
51,44,38
51,45,33
51,45,34
51,45,35
51,45,36
51,45,37
51,45,38
51,46,32
51,46,33
51,46,34
51,46,35
51,46,36
51,46,37
51,47,24
51,47,32
51,47,33
51,47,34
51,47,35
51,47,36
51,48,24
51,48,31
51,48,32
51,48,33
51,48,34
51,48,35
51,49,24
51,49,25
51,49,31
51,49,32
52,30,47
52,30,48
52,31,44
52,31,45
52,31,46
52,31,47
52,32,44
52,32,45
52,32,46
52,33,42
52,33,43
52,33,44
52,33,45
52,33,46
52,34,37
52,34,38
52,34,39
52,34,40
52,34,41
52,34,42
52,34,43
52,34,44
52,34,45
52,35,34
52,35,35
52,35,36
52,35,37
52,35,38
52,35,39
52,35,40
52,35,41
52,35,42
52,35,43
52,35,44
52,36,34
52,36,35
52,36,36
52,36,37
52,36,38
52,36,39
52,36,40
52,36,41
52,36,42
52,36,43
52,37,34
52,37,35
52,37,36
52,37,37
52,37,38
52,37,39
52,37,40
52,37,41
52,37,42
52,38,35
52,38,36
52,38,37
52,38,38
52,38,39
52,38,40
52,38,41
52,38,42
52,39,35
52,39,36
52,39,37
52,39,38
52,39,39
52,39,40
52,39,41
52,40,35
52,40,36
52,40,37
52,40,38
52,40,39
52,40,40
52,40,41
52,41,35
52,41,36
52,41,37
52,41,38
52,41,39
52,41,40
52,41,41
52,42,35
52,42,36
52,42,37
52,42,38
52,42,39
52,42,40
52,43,35
52,43,36
52,43,37
52,43,38
52,43,39
52,43,40
52,44,34
52,44,35
52,44,36
52,44,37
52,44,38
52,44,39
52,45,33
52,45,34
52,45,35
52,45,36
52,45,37
52,45,38
52,46,23
52,46,24
52,46,33
52,46,34
52,46,35
52,46,36
52,46,37
52,46,38
52,47,23
52,47,24
52,47,32
52,47,33
52,47,34
52,47,35
52,47,36
52,47,37
52,48,23
52,48,24
52,48,31
52,48,32
52,48,33
52,48,34
52,48,35
52,48,36
52,49,24
52,49,25
52,49,30
52,49,31
52,49,32
52,49,33
52,49,34
52,49,35
52,50,25
52,50,31
52,50,32
53,30,47
53,31,45
53,31,46
53,31,47
53,32,39
53,32,41
53,32,42
53,32,44
53,32,45
53,32,46
53,33,36
53,33,38
53,33,39
53,33,40
53,33,41
53,33,42
53,33,43
53,33,44
53,33,45
53,33,46
53,34,35
53,34,36
53,34,37
53,34,38
53,34,39
53,34,40
53,34,41
53,34,42
53,34,43
53,34,44
53,34,45
53,35,34
53,35,35
53,35,36
53,35,37
53,35,38
53,35,39
53,35,40
53,35,41
53,35,42
53,35,43
53,35,44
53,36,34
53,36,35
53,36,36
53,36,37
53,36,38
53,36,39
53,36,40
53,36,41
53,36,42
53,36,43
53,37,35
53,37,36
53,37,37
53,37,38
53,37,39
53,37,40
53,37,41
53,37,42
53,37,43
53,38,35
53,38,36
53,38,37
53,38,38
53,38,39
53,38,40
53,38,41
53,38,42
53,39,36
53,39,37
53,39,38
53,39,39
53,39,40
53,39,41
53,39,42
53,40,36
53,40,37
53,40,38
53,40,39
53,40,40
53,40,41
53,40,42
53,41,36
53,41,37
53,41,38
53,41,39
53,41,40
53,41,41
53,42,36
53,42,37
53,42,38
53,42,39
53,42,40
53,42,41
53,43,35
53,43,36
53,43,37
53,43,38
53,43,39
53,43,40
53,44,35
53,44,36
53,44,37
53,44,38
53,44,39
53,44,40
53,45,23
53,45,24
53,45,34
53,45,35
53,45,36
53,45,37
53,45,38
53,45,39
53,46,23
53,46,24
53,46,33
53,46,34
53,46,35
53,46,36
53,46,37
53,46,38
53,47,23
53,47,24
53,47,32
53,47,33
53,47,34
53,47,35
53,47,36
53,47,37
53,48,23
53,48,24
53,48,25
53,48,31
53,48,32
53,48,33
53,48,34
53,48,35
53,48,36
53,48,37
53,49,24
53,49,25
53,49,26
53,49,30
53,49,31
53,49,32
53,49,33
53,49,34
53,49,35
53,49,36
53,50,25
53,50,28
53,50,29
53,50,30
53,50,31
53,50,32
53,50,33
53,50,34
53,50,35
53,51,30
53,51,31
53,51,32
53,51,33
53,51,34
53,52,31
53,52,32
53,52,33
54,29,48
54,30,47
54,30,48
54,31,42
54,31,46
54,31,47
54,32,39
54,32,40
54,32,41
54,32,42
54,32,43
54,32,44
54,32,45
54,32,46
54,32,47
54,33,35
54,33,36
54,33,37
54,33,38
54,33,39
54,33,40
54,33,41
54,33,42
54,33,43
54,33,44
54,33,45
54,33,46
54,34,35
54,34,36
54,34,37
54,34,38
54,34,39
54,34,40
54,34,41
54,34,42
54,34,43
54,34,44
54,34,45
54,35,35
54,35,36
54,35,37
54,35,38
54,35,39
54,35,40
54,35,41
54,35,42
54,35,43
54,35,44
54,36,35
54,36,36
54,36,37
54,36,38
54,36,39
54,36,40
54,36,41
54,36,42
54,36,43
54,36,44
54,37,35
54,37,36
54,37,37
54,37,38
54,37,39
54,37,40
54,37,41
54,37,42
54,37,43
54,37,44
54,38,36
54,38,37
54,38,38
54,38,39
54,38,40
54,38,41
54,38,42
54,38,43
54,39,36
54,39,37
54,39,38
54,39,39
54,39,40
54,39,41
54,39,42
54,39,43
54,40,37
54,40,38
54,40,39
54,40,40
54,40,41
54,40,42
54,41,37
54,41,38
54,41,39
54,41,40
54,41,41
54,41,42
54,42,36
54,42,37
54,42,38
54,42,39
54,42,40
54,42,41
54,43,36
54,43,37
54,43,38
54,43,39
54,43,40
54,43,41
54,44,35
54,44,36
54,44,37
54,44,38
54,44,39
54,44,40
54,45,34
54,45,35
54,45,36
54,45,37
54,45,38
54,45,39
54,45,40
54,46,33
54,46,34
54,46,35
54,46,36
54,46,37
54,46,38
54,46,39
54,47,32
54,47,33
54,47,34
54,47,35
54,47,36
54,47,37
54,47,38
54,48,26
54,48,27
54,48,31
54,48,32
54,48,33
54,48,34
54,48,35
54,48,36
54,48,37
54,49,26
54,49,27
54,49,28
54,49,29
54,49,30
54,49,31
54,49,32
54,49,33
54,49,34
54,49,35
54,49,36
54,50,26
54,50,27
54,50,28
54,50,29
54,50,30
54,50,31
54,50,32
54,50,33
54,50,34
54,50,35
54,51,31
54,51,32
54,51,33
54,51,34
54,51,35
55,29,47
55,29,48
55,30,43
55,30,44
55,30,45
55,30,46
55,30,47
55,30,48
55,31,41
55,31,42
55,31,43
55,31,44
55,31,45
55,31,46
55,31,47
55,31,48
55,32,39
55,32,40
55,32,41
55,32,42
55,32,43
55,32,44
55,32,45
55,32,46
55,32,47
55,33,35
55,33,36
55,33,37
55,33,38
55,33,39
55,33,40
55,33,41
55,33,42
55,33,43
55,33,44
55,33,45
55,33,46
55,34,35
55,34,36
55,34,37
55,34,38
55,34,39
55,34,40
55,34,41
55,34,42
55,34,43
55,34,44
55,34,45
55,35,35
55,35,36
55,35,37
55,35,38
55,35,39
55,35,40
55,35,41
55,35,42
55,35,43
55,35,44
55,36,35
55,36,36
55,36,37
55,36,38
55,36,39
55,36,40
55,36,41
55,36,42
55,36,43
55,37,36
55,37,37
55,37,38
55,37,39
55,37,40
55,37,41
55,37,42
55,37,43
55,37,44
55,38,36
55,38,37
55,38,38
55,38,39
55,38,40
55,38,41
55,38,42
55,38,43
55,38,44
55,39,36
55,39,37
55,39,38
55,39,39
55,39,40
55,39,41
55,39,42
55,39,43
55,39,44
55,40,38
55,40,39
55,40,40
55,40,41
55,40,42
55,40,43
55,41,37
55,41,38
55,41,39
55,41,40
55,41,41
55,41,42
55,41,43
55,42,37
55,42,38
55,42,39
55,42,40
55,42,41
55,42,42
55,43,36
55,43,37
55,43,38
55,43,39
55,43,40
55,43,41
55,44,36
55,44,37
55,44,38
55,44,39
55,44,40
55,44,41
55,45,35
55,45,36
55,45,37
55,45,38
55,45,39
55,45,40
55,46,34
55,46,35
55,46,36
55,46,37
55,46,38
55,46,39
55,47,28
55,47,29
55,47,30
55,47,33
55,47,34
55,47,35
55,47,36
55,47,37
55,47,38
55,48,27
55,48,28
55,48,29
55,48,30
55,48,31
55,48,32
55,48,33
55,48,34
55,48,35
55,48,36
55,48,37
55,49,27
55,49,28
55,49,29
55,49,30
55,49,31
55,49,32
55,49,33
55,49,34
55,49,35
55,49,36
55,50,27
55,50,28
55,50,29
55,50,30
55,50,31
55,50,32
55,50,33
55,50,34
55,50,35
55,50,36
55,51,31
56,27,44
56,27,45
56,28,43
56,28,44
56,28,45
56,29,43
56,29,44
56,29,45
56,30,42
56,30,43
56,30,44
56,30,45
56,30,46
56,30,47
56,30,48
56,31,41
56,31,42
56,31,43
56,31,44
56,31,45
56,31,46
56,31,47
56,31,48
56,31,49
56,32,40
56,32,41
56,32,42
56,32,43
56,32,44
56,32,45
56,32,46
56,32,47
56,32,48
56,33,35
56,33,36
56,33,37
56,33,38
56,33,39
56,33,40
56,33,41
56,33,42
56,33,43
56,33,44
56,33,45
56,33,46
56,33,47
56,34,35
56,34,36
56,34,37
56,34,38
56,34,39
56,34,40
56,34,41
56,34,42
56,34,43
56,34,44
56,34,45
56,34,46
56,35,35
56,35,36
56,35,37
56,35,38
56,35,39
56,35,40
56,35,41
56,35,42
56,36,36
56,36,37
56,36,38
56,36,39
56,36,40
56,36,41
56,37,36
56,37,37
56,37,38
56,37,41
56,37,44
56,37,45
56,38,36
56,38,37
56,38,43
56,38,44
56,38,45
56,39,37
56,39,42
56,39,43
56,39,44
56,39,45
56,40,41
56,40,42
56,40,43
56,40,44
56,41,37
56,41,38
56,41,40
56,41,41
56,41,42
56,41,43
56,42,37
56,42,38
56,42,39
56,42,40
56,42,41
56,42,42
56,43,36
56,43,37
56,43,38
56,43,39
56,43,40
56,43,41
56,43,42
56,44,36
56,44,37
56,44,38
56,44,39
56,44,40
56,44,41
56,45,30
56,45,35
56,45,36
56,45,37
56,45,38
56,45,39
56,45,40
56,46,30
56,46,34
56,46,35
56,46,36
56,46,37
56,46,38
