"x","y","z"
94,121,20
94,122,19
94,122,20
94,123,19
94,123,20
94,124,19
94,124,20
94,125,20
94,126,20
94,126,21
94,127,20
94,127,21
94,127,22
94,128,21
94,128,22
94,129,22
94,130,22
94,130,23
94,131,23
94,132,24
94,133,24
94,133,25
94,134,25
94,134,26
94,135,26
94,135,27
94,136,27
94,136,28
95,119,18
95,119,19
95,120,18
95,120,19
95,121,18
95,121,19
95,122,19
95,123,19
95,123,20
95,124,19
95,124,20
95,125,20
95,126,20
95,126,21
95,127,21
96,119,19
96,120,18
96,120,19
96,121,18
96,121,19
96,122,19
