"FA","TR"
0.420080274343491,658.338745117188
0.629996299743652,731.721923828125
0.585811913013458,701.924255371094
0.506887972354889,772.987182617188
0.473462402820587,369.541625976562
0.53797858953476,720.581970214844
0.680671215057373,727.094970703125
0.560806214809418,679.478820800781
0.488059759140015,780.947509765625
0.489122331142426,796.877868652344
0.447575867176056,748.711486816406
0.524397015571594,719.642211914062
0.439809173345566,685.675170898438
0.488441973924637,765.548461914062
0.497180223464966,758.94140625
0.37422776222229,717.56396484375
0.377545416355133,723.23388671875
0.362238615751266,757.683532714844
0.425021320581436,734.3583984375
0.480737388134003,696.889953613281
0.47341975569725,674.754760742188
0.284089118242264,748.921936035156
0.445622146129608,843.686645507812
0.582240402698517,679.1494140625
0.477480947971344,700.508422851562
0.322997331619263,722.441955566406
0.552727937698364,922.059509277344
0.527477383613586,716.689147949219
0.645372271537781,684.429443359375
0.465252608060837,736.48876953125
0.363648474216461,790.616882324219
0.561783254146576,672.862060546875
0.607376992702484,707.439758300781
0.666413307189941,690.719787597656
0.44132524728775,840.283081054688
0.360418081283569,836.158325195312
0.506883382797241,829.280212402344
0.665077865123749,706.286743164062
0.643196165561676,712.833129882812
0.482992708683014,811.742980957031
0.341414034366608,978.925048828125
0.466786533594131,750.840759277344
0.73104864358902,685.955932617188
0.663663387298584,724.297729492188
0.381729751825333,1009.47033691406
0.330090552568436,970.532348632812
0.433991968631744,645.369445800781
0.53958261013031,675.060668945312
0.256466239690781,663.779174804688
0.275478214025497,653.143310546875
0.480224013328552,655.551940917969
0.543884456157684,676.281005859375
0.545261859893799,706.338317871094
0.468061327934265,694.373168945312
0.537691116333008,671.388000488281
0.395215600728989,681.810546875
0.367121368646622,657.61572265625
0.461076647043228,642.900146484375
0.55164623260498,689.674560546875
0.542477667331696,678.847961425781
0.66252475976944,687.028930664062
0.468143731355667,642.5068359375
0.562995314598083,700.939880371094
0.402200549840927,673.619018554688
0.342407643795013,654.55517578125
0.514902830123901,682.047241210938
0.525473535060883,812.457336425781
0.647674977779388,639.193359375
0.370651066303253,653.993530273438
0.4973384141922,729.471923828125
0.299413293600082,718.726806640625
0.368659645318985,680.419067382812
0.483644276857376,655.201721191406
0.506440699100494,734.537963867188
0.386357039213181,631.945861816406
0.403386861085892,712.153564453125
0.413706868886948,744.457275390625
0.408522456884384,708.115600585938
0.427544742822647,699.790649414062
0.47939920425415,679.463439941406
0.398154944181442,780.97314453125
0.34587773680687,735.407653808594
0.452306091785431,721.712890625
0.545040488243103,668.948425292969
0.434967964887619,676.654602050781
0.536852478981018,754.160400390625
0.434905648231506,732.364990234375
0.337315887212753,731.919555664062
0.563927114009857,696.261108398438
0.604407429695129,652.121520996094
0.404058486223221,674.249267578125
0.589829742908478,752.848388671875
0.518139183521271,827.745361328125
0.198134765028954,747.062377929688
0.420156627893448,722.250854492188
0.668750882148743,693.985717773438
0.656810283660889,646.542236328125
0.333705395460129,617.219909667969
0.543956458568573,650.542846679688
0.545427978038788,628.106140136719
0.312366634607315,712.775390625
0.537470638751984,716.413330078125
0.693561851978302,695.266235351562
0.628437280654907,667.354125976562
0.284904628992081,654.088439941406
0.521122813224792,700.766662597656
0.535683572292328,749.368591308594
0.441241323947906,684.497314453125
0.656313002109528,714.937438964844
0.705344796180725,677.50634765625
0.627902090549469,662.774658203125
0.267007857561111,809.60107421875
0.507623612880707,776.633850097656
0.51310408115387,634.69384765625
0.529379308223724,663.00439453125
0.71587735414505,729.108276367188
0.718181908130646,688.160949707031
0.61867082118988,708.97802734375
0.232009992003441,979.213989257812
0.467063426971436,781.60986328125
0.450701206922531,634.104309082031
0.754210889339447,741.541015625
0.68084579706192,727.919555664062
0.440477699041367,879.676940917969
0.310474246740341,982.158813476562
0.39755317568779,695.196044921875
0.580023109912872,690.300964355469
0.519867420196533,700.109375
0.456751376390457,769.588928222656
0.308654546737671,670.6376953125
0.612514853477478,662.179016113281
0.585011899471283,686.8408203125
0.480286955833435,713.3779296875
0.311234474182129,675.290161132812
0.666136562824249,681.525634765625
0.69229382276535,719.721435546875
0.524278521537781,797.078979492188
0.287767380475998,706.976196289062
0.559923827648163,676.301879882812
0.34969562292099,657.391479492188
0.215318784117699,691.272827148438
0.335386425256729,650.02587890625
0.525641679763794,649.808471679688
0.707951843738556,697.139404296875
0.659514784812927,727.872680664062
0.260775804519653,730.555969238281
0.499608546495438,715.374694824219
0.418821901082993,637.785278320312
0.370065599679947,674.553405761719
0.355438381433487,669.382934570312
0.425024569034576,628.564880371094
0.60270756483078,658.140991210938
0.665297746658325,763.60595703125
0.414310157299042,688.444213867188
0.357840776443481,704.340454101562
0.507265567779541,690.141845703125
0.466663777828217,680.514282226562
0.494608134031296,718.439208984375
0.484834909439087,693.815307617188
0.478540807962418,656.445068359375
0.538576781749725,650.234985351562
0.604670941829681,765.257202148438
0.619251430034637,617.916137695312
0.550441682338715,627.015380859375
0.651792943477631,698.817077636719
0.563269793987274,668.203552246094
0.545627593994141,705.306030273438
0.584341466426849,719.652099609375
0.54256409406662,656.329956054688
0.588559627532959,711.997985839844
0.493233352899551,688.3857421875
0.499884158372879,713.64599609375
0.666530013084412,635.097290039062
0.558554410934448,625.790588378906
0.696089267730713,639.894287109375
0.482096165418625,620.942626953125
0.618949353694916,710.373901367188
0.63111138343811,701.523071289062
0.504845798015594,668.451904296875
0.623116016387939,739.156677246094
0.574381828308105,734.678344726562
0.381402432918549,706.728271484375
0.549991309642792,664.07666015625
0.463178694248199,657.464172363281
0.529129922389984,624.898986816406
0.396690219640732,647.018737792969
0.653361082077026,726.908142089844
0.661560475826263,705.457763671875
0.523035049438477,676.342468261719
0.606609225273132,712.365112304688
0.636569738388062,784.309997558594
0.504078149795532,762.184387207031
0.352713704109192,687.747192382812
0.341341078281403,684.288024902344
0.309308141469955,657.6044921875
0.387443870306015,665.211364746094
0.663888692855835,699.4189453125
0.701323330402374,685.080200195312
0.537830531597137,641.605834960938
0.562873840332031,677.506103515625
0.641167998313904,757.038940429688
0.544704377651215,744.837097167969
0.235731810331345,703.326538085938
0.197975486516953,698.741455078125
0.430173933506012,697.799072265625
0.65584397315979,679.790893554688
0.728180050849915,678.644226074219
0.549218714237213,605.117431640625
0.474353134632111,642.98974609375
